year_of_incident,watch,type_of_incident,type_location,type_of_property,incident_address,reporting_area,beat,division,council_district,date1_of_occurrence,year1_of_occurrence,month1_of_occurence,day1_of_the_week,time1_of_occurrence,day1_of_the_year,date2_of_occurrence,year2_of_occurrence,month2_of_occurence,day2_of_the_week,time2_of_occurrence,day2_of_the_year,date_of_report,date_incident_created,offense_entered_year,offense_entered_month,offense_entered_day_of_the_week,offense_entered_time,offense_entered_date_time,call_received_date_time,call_date_time,call_cleared_date_time,call_dispatch_date_time,person_involvement_type,victim_type,victim_race,victim_ethnicity,victim_gender,element_number_assigned,investigating_unit_1,investigating_unit_2,offense_status,ucr_disposition,modus_operandi_mo,family_offense,hate_crime,hate_crime_description,weapon_used,gang_related_offense,drug_related_istevencident,criminal_justice_information_service_code,penal_code,ucr_offense_name,ucr_offense_description,ucr_code,offense_type,nibrs_crime,nibrs_crime_category,nibrs_crime_against,nibrs_code,nibrs_group,nibrs_type,update_date,x_coordinate,y_cordinate,zip_code,city,state,location1
2018,1,CRIMINAL TRESPASS WARNING,Outdoor Area Public/Private,N/A,555 S LAMAR ST,2085,135,CENTRAL,D2,2018-11-28T00:00:00Z,2018,November,Wed,23:44:00,332,2018-11-29T00:00:00Z,2018,November,Thu,00:30:00,333,2018-11-29T01:10:00Z,2018-11-28T23:56:42Z,2018,November,Wed,23:56:00,332,2018-11-28T23:53:17Z,2018-11-28T23:53:17Z,2018-11-29T02:26:43Z,2018-11-28T23:53:17Z,Victim,Business,NA,NA,NA,L132,NA,NA,NA,NA,SUSPECT ISSUED CRIMINAL TRESPASS WARNING,FALSE,NA,None,NA,NA,UNK,99999999,No Offense,NA,NA,NA,NA,MISCELLANEOUS,MISCELLANEOUS,MISCELLANEOUS,999,C,999 - No Coded,2018-11-29T02:17:06Z,2489705.51472478,6969231.98214269,75202,DALLAS,TX,"555 S LAMAR ST
DALLAS, TX 75202
(32.775343, -96.803021)"
2016,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Parking Lot (Park),N/A,3612 HOLMES ST,2170,341,SOUTHEAST,D7,2016-05-15T00:00:00Z,2016,May,Sun,00:00:00,136,2016-05-15T00:00:00Z,2016,May,Sun,01:00:00,136,2016-05-15T08:30:00Z,2016-05-15T08:52:41Z,2016,May,Sun,08:52:00,136,2016-05-15T00:46:51Z,2016-05-15T00:46:42Z,2016-05-15T10:08:51Z,2016-05-15T08:33:48Z,Victim,Individual,Black,Non-Hispanic or Latino,Male,B345,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNKNOWN SUSPECT TOOK COMP'S VEHICLE.,FALSE,NA,None,Personal Weapons (Hands-Feet ETC),No,No,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,NA,NA,NA,NA,NA,NA,2016-05-18T11:46:45Z,2499520.27954,6962391.19628,75215,DALLAS,TX,"3612 HOLMES ST
DALLAS, TX 75215
(32.755995, -96.77272)"
2015,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Parking Lot (Apartment),N/A,4300 HORIZON NORTH PKWY,6007,614,NORTH CENTRAL,D12,2015-11-30T00:00:00Z,2015,November,Mon,17:30:00,334,2015-12-01T00:00:00Z,2015,December,Tue,08:11:00,335,2015-12-01T08:12:00Z,2015-12-01T08:46:51Z,2015,December,Tue,08:46:00,335,2015-12-01T08:03:37Z,2015-12-01T08:03:36Z,2015-12-01T10:33:21Z,2015-12-01T08:24:18Z,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,B651,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP TOOK VEH WITHOUT COMP'S PERMISSION.,FALSE,NA,None,Other,No,No,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,NA,NA,NA,NA,NA,NA,2020-03-10T19:08:56Z,2478837.66212,7055818.91264,75287,DALLAS,TX,"4300 HORIZON NORTH PKWY
DALLAS, TX 75287
(33.014334, -96.834726)"
2022,3,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,N/A,3000 BLACKBURN ST,4514,125,CENTRAL,D14,2022-06-29T00:00:00Z,2022,June,Wed,19:30:00,180,2022-06-29T00:00:00Z,2022,June,Wed,22:30:00,180,2022-07-05T16:46:00Z,2022-07-05T16:10:39Z,2022,July,Tue,16:10:00,186,2022-07-05T16:09:38Z,2022-07-05T16:09:38Z,2022-07-05T16:10:49Z,2022-07-05T16:09:38Z,Victim,Individual,White,Non-Hispanic or Latino,Male,C109,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP TOOK COMP'S VEHICLE WITHOUT CONSENT,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Not Coded,2022-08-27T07:46:51Z,2492353.53732,6981465.50262,75204,DALLAS,TX,"3000 BLACKBURN ST
DALLAS, TX 75204
(32.80845, -96.795347)"
2017,1,BURGLARY OF BUILDING - FORCED ENTRY,City Park/Rec/Tennis/Golf/Trail,Goverment Facility,4408 VANDERVORT DR,4275,731,SOUTH CENTRAL,D4,2017-09-01T00:00:00Z,2017,September,Fri,15:00:00,244,2017-09-11T00:00:00Z,2017,September,Mon,08:30:00,254,2017-09-11T08:37:00Z,2017-09-11T08:53:05Z,2017,September,Mon,08:53:00,254,2017-09-11T08:37:31Z,2017-09-11T08:37:30Z,2017-09-11T08:56:42Z,2017-09-11T08:43:59Z,Victim,Government,NA,NA,NA,B748,Investigations,Property Crime Division / SC Property Crimes,Suspended,Suspended,UNK SUSP BROKE COMP'S DOOR PANEL DID ENTRY TOOK PROP W/O PERMISSI,FALSE,NA,None,Other,UNK,UNK,22990001,PC 30.02(c)(1),BURGLARY-BUSINESS,BURGLARY,512,PART1,BURGLARY-BUSINESS,BURGLARY/ BREAKING & ENTERING,PROPERTY,220,A,Coded,2017-09-26T08:14:42Z,2503634.24703786,6945495.50599368,75216,DALLAS,TX,"4408 VANDERVORT DR
DALLAS, TX 75216
(32.709131, -96.760856)"
2017,1,"THEFT OF PROP > OR EQUAL $2,500 BUT <$30K- NOT SHOPLIFT",Parking Lot (All Others),N/A,11306 INWOOD RD,3014,641,NORTH CENTRAL,D13,2017-08-23T00:00:00Z,2017,August,Wed,12:00:00,235,2017-08-26T00:00:00Z,2017,August,Sat,06:00:00,238,2017-08-26T06:00:00Z,2017-08-26T06:22:43Z,2017,August,Sat,06:22:00,238,2017-08-26T06:01:35Z,2017-08-26T06:01:35Z,2017-08-26T07:39:18Z,2017-08-26T06:01:36Z,Victim,Business,NA,NA,NA,F413,Investigations,Property Crime Division / NC Property Crimes,Suspended,Suspended,UNK SUSP TOOK LISTED TRAILER AND CONTENTS WITHOUT CONSENT,FALSE,NA,None,Other,No,No,23990004,PC 31.03(e)(4)(A),OTHER THEFTS,THEFT,690,PART1,ALL OTHER LARCENY,LARCENY/ THEFT OFFENSES,PROPERTY,23H,A,Coded,2019-07-21T10:38:32Z,2485189.42664412,7015461.18299119,75229,DALLAS,TX,"11306 INWOOD RD
DALLAS, TX 75229
(32.902613, -96.81839)"
2021,2,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,Motor Vehicle,9393 SKILLMAN ST,1042,257,NORTHEAST,D10,2021-06-22T00:00:00Z,2021,June,Tue,18:00:00,173,2021-06-24T00:00:00Z,2021,June,Thu,11:00:00,175,2021-06-24T15:47:00Z,2021-06-24T15:49:30Z,2021,June,Thu,15:49:00,175,2021-06-24T12:49:24Z,2021-06-24T12:49:24Z,2021-06-24T15:52:07Z,2021-06-24T15:14:20Z,Registered Owner,Individual,White,Non-Hispanic or Latino,Male,D235,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP TOOK COMPS VEH BY UNK MEANS W/O CONSENT.,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Coded,2021-08-09T11:02:58Z,2516904.04064,7016622.77407,75243,DALLAS,TX,"9393 SKILLMAN ST
DALLAS, TX 75243
(32.904495, -96.712769)"
2014,1,BURGLARY OF HABITATION -NO FORCED ENTRY,Single Family Residence - Occupied,N/A,5431 VANDERBILT AVE,1143,141,CENTRAL,D14,2014-09-21T00:00:00Z,2014,September,Sun,19:00:00,264,2014-09-24T00:00:00Z,2014,September,Wed,17:30:00,267,2014-09-24T20:08:00Z,2014-09-24T20:04:01Z,2014,September,Wed,20:04:00,267,2014-09-24T17:40:43Z,2014-09-24T17:40:43Z,2014-09-24T20:48:48Z,2014-09-24T19:48:43Z,Victim,Individual,White,Non-Hispanic or Latino,Male,C156,Investigations,Property Crime Division / CE Property Crimes,Suspended,Suspended,"UNK SUSP ENTERED COMP'S GARAGE, TOOK PROPERTY WITHOUT CONSENT, AND LEFT LOCATION",FALSE,NA,None,None (Mutually Exclusive),No,No,22990002,PC 30.02(c)(2),BURGLARY-RESIDENCE,BURGLARY,521,PART1,NA,NA,NA,NA,NA,NA,2014-10-10T12:12:43Z,2498010.94332387,6987344.56501193,75206,DALLAS,TX,"5431 VANDERBILT AVE
DALLAS, TX 75206
(32.824485, -96.776101)"
2021,3,RECOVERED OUT OF TOWN STOLEN PROPERTY (NO OFFENSE),"Highway, Street, Alley ETC",N/A,4230 W ILLINOIS AVE,4206,432,SOUTHWEST,D3,2021-03-24T00:00:00Z,2021,March,Wed,16:48:00,83,2021-03-24T00:00:00Z,2021,March,Wed,16:48:00,83,2021-03-24T16:48:00Z,2021-04-14T18:55:38Z,2021,April,Wed,18:55:00,104,2021-04-14T18:55:14Z,2021-04-14T18:55:14Z,2021-04-14T20:06:13Z,2021-04-14T18:55:14Z,Victim,Society/Public,NA,NA,NA,C445,NA,NA,Suspended,Suspended,RECOVERED OUT OF STOLEN GUN,FALSE,NA,None,NA,NA,No,99999999,No Offense,NA,NA,NA,NA,MISCELLANEOUS,MISCELLANEOUS,MISCELLANEOUS,999,C,999 - No Coded,2021-06-09T14:30:51Z,2463980.98382486,6948799.03416352,75211,DALLAS,TX,"4230 W ILLINOIS AVE
DALLAS, TX 75211
(32.720302, -96.889748)"
2020,3,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Parking (Business),N/A,7035 JOHN W CARPENTER FWY,3099,512,NORTHWEST,D6,2020-11-22T00:00:00Z,2020,November,Sun,14:30:00,327,2020-11-22T00:00:00Z,2020,November,Sun,19:51:00,327,2020-11-22T19:53:00Z,2020-11-22T22:24:53Z,2020,November,Sun,22:24:00,327,2020-11-22T19:53:06Z,2020-11-22T19:53:05Z,2020-11-22T23:44:35Z,2020-11-22T21:51:20Z,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,C316,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP TOOK COMP'S VEHICLE W/O PERMISSION,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Not Coded,2022-06-02T11:27:22Z,2469649.98588,6983269.03315,75247,DALLAS,TX,"7035 JOHN W CARPENTER FWY
DALLAS, TX 75247
(32.815234, -96.868242)"
2015,1,BURGLARY OF BUILDING - NO FORCED ENTRY,Other,Other,3601 S RAVINIA DR,4259,455,SOUTHWEST,D3,2015-08-25T00:00:00Z,2015,August,Tue,19:00:00,237,2015-08-27T00:00:00Z,2015,August,Thu,07:00:00,239,2015-08-27T09:58:00Z,2015-08-27T10:21:12Z,2015,August,Thu,10:21:00,239,2015-08-27T09:58:06Z,2015-08-27T09:58:05Z,2015-08-27T12:04:22Z,2015-08-27T10:00:58Z,Victim,Business,NA,NA,NA,B451,Investigations,Property Crime Division / SW Property Crimes,Suspended,Suspended,UNK SUSPECT REMOVED AC UNITS ENTERED & TOOK PROP,FALSE,NA,None,Other,Yes,No,22990001,PC 30.02(c)(1),BURGLARY-BUSINESS,BURGLARY,522,PART1,NA,NA,NA,NA,NA,NA,2015-09-08T14:04:12Z,2469795.99811344,6941479.1180291,75233,DALLAS,TX,"3601 S RAVINIA DR
DALLAS, TX 75233
(32.699822, -96.870193)"
2019,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,N/A,4115 DRUID HILLS DR,4261,455,SOUTHWEST,D4,2019-09-12T00:00:00Z,2019,September,Thu,15:00:00,255,2019-09-13T00:00:00Z,2019,September,Fri,11:30:00,256,2019-09-13T12:45:00Z,2019-09-13T12:58:51Z,2019,September,Fri,12:58:00,256,2019-09-13T11:45:36Z,2019-09-13T11:45:36Z,2019-09-13T15:01:08Z,2019-09-13T12:38:16Z,Registered Owner,Individual,Black,Non-Hispanic or Latino,Male,D413,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,SUSP TOOK COMP'S VEHICLE W/O CONSENT.,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Coded,2020-08-14T13:19:55Z,2474925.16352,6938802.66307,75224,DALLAS,TX,"4115 DRUID HILLS DR
DALLAS, TX 75224
(32.692491, -96.853695)"
2015,1,UNAUTHORIZED USE OF MOTOR VEH - (ATT) AUTOMOBILE,Parking Lot (All Others),N/A,2610 ALLEN ST,2010,121,CENTRAL,D14,2015-10-23T00:00:00Z,2015,October,Fri,08:30:00,296,2015-11-03T00:00:00Z,2015,November,Tue,11:53:00,307,2015-11-03T11:53:00Z,2015-11-03T11:46:14Z,2015,November,Tue,11:46:00,307,2015-11-03T11:01:09Z,2015-11-03T11:00:50Z,2015-11-03T12:30:28Z,2015-11-03T11:11:32Z,NA,NA,NA,NA,NA,B146,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP ENTERED COMPS VEH AND BROKE IGNITION,FALSE,NA,None,NA,No,No,24110004,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,NA,NA,NA,NA,NA,NA,2015-11-06T13:23:15Z,2490994.40059844,6977855.90846436,75204,DALLAS,TX,"2610 ALLEN ST
DALLAS, TX 75204
(32.798779, -96.79976)"
2019,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Outdoor Area Public/Private,Motor Vehicle,600 MURDOCK RD,2216,354,SOUTHEAST,D8,2019-07-07T00:00:00Z,2019,July,Sun,20:00:00,188,2019-07-10T00:00:00Z,2019,July,Wed,18:00:00,191,2019-07-11T12:22:00Z,2019-07-11T13:01:46Z,2019,July,Thu,13:01:00,192,2019-07-11T12:22:05Z,2019-07-11T12:22:04Z,2019-07-11T14:48:16Z,2019-07-11T12:40:10Z,Registered Owner,Individual,Hispanic or Latino,Hispanic or Latino,Female,B324,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNKNOWN SUSPECT STOLE COMPS VEHICLE. NFI,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Coded,2020-10-29T18:20:50Z,2527839.12046,6944812.36974,75217,DALLAS,TX,"600 MURDOCK RD
DALLAS, TX 75217
(32.706509, -96.682944)"
2022,1,OPEN BUILDING (NO OFFENSE),Apartment Complex/Building,N/A,8080 LEIGH ANN DR,4372,747,SOUTH CENTRAL,D8,2022-04-27T00:00:00Z,2022,April,Wed,00:30:00,117,2022-04-27T00:00:00Z,2022,April,Wed,00:35:00,117,2022-04-27T00:36:00Z,2022-04-27T01:21:14Z,2022,April,Wed,01:21:00,117,2022-04-27T00:36:35Z,2022-04-27T00:36:28Z,2022-04-27T02:21:48Z,2022-04-27T00:54:29Z,Victim,Society/Public,NA,NA,NA,E753,NA,NA,Suspended,Suspended,OPEN BUILDING,FALSE,NA,None,NA,NA,No,99999999,Open Building,NA,NA,NA,NA,MISCELLANEOUS,MISCELLANEOUS,MISCELLANEOUS,999,C,999 - No Coded,2022-05-03T05:30:01Z,2482676.72629,6923485.03099,75232,DALLAS,TX,"8080 LEIGH ANN DR
DALLAS, TX 75232
(32.649502, -96.829368)"
2015,1,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Outdoor Area Public/Private,N/A,6258 HARMONY LN,4352,753,SOUTH CENTRAL,D3,2015-12-16T00:00:00Z,2015,December,Wed,23:30:00,350,2015-12-17T00:00:00Z,2015,December,Thu,07:00:00,351,2015-12-17T08:12:00Z,2015-12-17T07:46:08Z,2015,December,Thu,07:46:00,351,2015-12-17T07:11:13Z,2015-12-17T07:11:02Z,2015-12-17T08:41:04Z,2015-12-17T07:25:04Z,Registered Owner,Individual,Black,Non-Hispanic or Latino,Female,D712,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UUMV TO 84 OLDS,FALSE,NA,None,NA,UNK,UNK,24110003,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,NA,NA,NA,NA,NA,NA,2018-06-18T09:40:11Z,2492030.35095,6931462.68826,75241,DALLAS,TX,"6258 HARMONY LN
DALLAS, TX 75241
(32.671251, -96.798651)"
2016,1,BURGLARY OF BUILDING - FORCED ENTRY,Apartment Complex/Building,Apartment Complex/Building,18880 MARSH LN,4423,612,NORTH CENTRAL,D12,2016-09-04T00:00:00Z,2016,September,Sun,21:00:00,248,2016-09-06T00:00:00Z,2016,September,Tue,08:00:00,250,2016-09-06T09:46:00Z,2016-09-06T10:06:47Z,2016,September,Tue,10:06:00,250,2016-09-06T09:46:03Z,2016-09-06T09:46:01Z,2016-09-06T10:50:50Z,2016-09-06T09:48:21Z,Victim,Business,NA,NA,NA,D612,Investigations,Property Crime Division / NC Property Crimes,Suspended,Suspended,"UNK. SUSPECT PRIED LOCKED DOOR, ENTERED, STOLE CASH FROM MACHINES",FALSE,NA,None,Other,No,UNK,22990001,PC 30.02(c)(1),BURGLARY-BUSINESS,BURGLARY,512,PART1,NA,NA,NA,NA,NA,NA,2016-09-13T13:33:22Z,2472594.12637544,7053766.65624885,75287,DALLAS,TX,"18880 MARSH LN
DALLAS, TX 75287
(33.008434, -96.857184)"
2016,1,CRIM MISCHIEF <$100,Apartment Complex/Building,N/A,3035 E LEDBETTER DR,4308,733,SOUTH CENTRAL,D4,2016-07-16T00:00:00Z,2016,July,Sat,14:00:00,198,2016-07-18T00:00:00Z,2016,July,Mon,13:00:00,200,2016-07-18T22:00:00Z,2016-07-18T18:42:33Z,2016,July,Mon,18:42:00,200,2016-07-18T13:02:07Z,2016-07-18T13:02:07Z,2016-07-18T19:25:36Z,2016-07-18T18:07:01Z,Victim,Business,NA,NA,NA,C721,Investigations,Property Crime Division / SC Property Crimes,Suspended,Suspended,UNK SUSP DAMAGED PROPERTY W/O CONSENT,FALSE,NA,None,Other,No,No,99999999,PC 28.03(b)(1),VANDALISM & CRIM MISCHIEF,CRIMINAL MISCHIEF/VANDALISM,1400,PART2,NA,NA,NA,NA,NA,NA,2016-07-29T09:46:26Z,2500671.85007553,6941089.96001478,75216,DALLAS,TX,"3035 E LEDBETTER DR
DALLAS, TX 75216
(32.696225, -96.768608)"
2015,1,"THEFT OF PROP > OR EQUAL $1,500 BUT <$20K- NOT SHOPLIFT",Single Family Residence - Occupied,N/A,3632 EDEN DR,6059,613,NORTH CENTRAL,D12,2015-04-01T00:00:00Z,2015,April,Wed,09:00:00,91,2015-04-02T00:00:00Z,2015,April,Thu,18:00:00,92,2015-04-12T11:16:00Z,2015-04-12T12:23:06Z,2015,April,Sun,12:23:00,102,2015-04-12T11:16:00Z,2015-04-12T11:16:00Z,2015-04-12T13:12:50Z,2015-04-12T12:10:50Z,Victim,Individual,White,Non-Hispanic or Latino,Female,B622,Investigations,Property Crime Division / NC Property Crimes,Suspended,Suspended,UNK SUSP TOOK PROPERTY FROM LOCATION WITHOUT CONSENT.,FALSE,NA,None,Other,No,No,23990004,PC 31.03(e)(4)(A),OTHER THEFTS,THEFT,690,PART1,NA,NA,NA,NA,NA,NA,2015-04-22T06:01:27Z,2473546.45452328,7047240.61385477,75287,DALLAS,TX,"3632 EDEN DR
DALLAS, TX 75287
(32.990685, -96.852598)"
2016,1,UNAUTHORIZED USE OF MOTOR VEH - (ATT) AUTOMOBILE,Retail Store,N/A,3910 W CAMP WISDOM RD,4359,452,SOUTHWEST,D8,2016-04-16T00:00:00Z,2016,April,Sat,09:58:00,107,2016-04-22T00:00:00Z,2016,April,Fri,09:58:00,113,2016-04-22T09:58:00Z,2016-04-22T09:52:03Z,2016,April,Fri,09:52:00,113,2016-04-22T08:37:04Z,2016-04-22T08:36:52Z,2016-04-22T10:34:01Z,2016-04-22T09:34:03Z,NA,NA,NA,NA,NA,B421,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP BROKE STERRING COLUMN OF VEHICLE IN ATTEMPT TO STEAL,FALSE,NA,None,NA,No,No,24110004,PC 31.07,UUMV,AUTO THEFT - UUMV,710,PART1,NA,NA,NA,NA,NA,NA,2016-05-23T12:29:46Z,2465905.97243,6927352.57312,75237,DALLAS,TX,"3910 W CAMP WISDOM RD
DALLAS, TX 75237
(32.66193, -96.883598)"
2014,1,CRIM MISCHIEF > OR EQUAL $50 BUT < $500,"Highway, Street, Alley ETC",N/A,3308 BELLINGHAM CT,1202,221,NORTHEAST,D7,2014-12-24T00:00:00Z,2014,December,Wed,22:00:00,358,2014-12-25T00:00:00Z,2014,December,Thu,16:00:00,359,2014-12-25T16:00:00Z,2014-12-25T17:36:23Z,2014,December,Thu,17:36:00,359,2014-12-25T15:49:15Z,2014-12-25T15:49:15Z,2014-12-25T18:25:25Z,2014-12-25T17:02:48Z,Victim,Individual,Black,Non-Hispanic or Latino,Male,D211,Investigations,Property Crime Division / NE Property Crimes,Suspended,Suspended,UNK SUSP USED A UNK TOOL TO DAMAGE COMP'S PROPERTY,FALSE,NA,None,None (Mutually Exclusive),No,No,29990016,PC 28.03(b)(2),VANDALISM & CRIM MISCHIEF,CRIMINAL MISCHIEF/VANDALISM,1400,PART2,NA,NA,NA,NA,NA,NA,2014-12-30T11:46:22Z,2523990.57870044,6978652.80319601,75228,DALLAS,TX,"3308 BELLINGHAM CT
DALLAS, TX 75228
(32.799916, -96.692028)"
2018,1,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Single Family Residence - Occupied,N/A,9938 CRYSTAL VALLEY WAY,1238,323,SOUTHEAST,D7,2018-10-29T00:00:00Z,2018,October,Mon,02:00:00,302,2018-10-29T00:00:00Z,2018,October,Mon,02:53:00,302,2018-10-29T02:53:00Z,2018-10-29T03:45:05Z,2018,October,Mon,03:45:00,302,2018-10-29T02:53:38Z,2018-10-29T02:53:38Z,2018-10-29T07:45:26Z,2018-10-29T02:58:01Z,Registered Owner,Business,NA,NA,NA,A345,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNKNOWN SUSP TOOK THE COMP'S VEHICLE WITHOUT PERMISSION,FALSE,NA,None,NA,NA,UNK,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Coded,2021-02-13T20:48:18Z,2536893.59259,6966407.6912,75227,DALLAS,TX,"9938 CRYSTAL VALLEY WAY
DALLAS, TX 75227
(32.765451, -96.649771)"
2019,2,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Parking Lot (All Others),N/A,555 S LAMAR ST,2085,135,CENTRAL,D2,2019-09-15T00:00:00Z,2019,September,Sun,10:00:00,258,2019-09-15T00:00:00Z,2019,September,Sun,16:30:00,258,2019-09-15T18:50:00Z,2019-09-15T18:38:27Z,2019,September,Sun,18:38:00,258,2019-09-15T17:17:12Z,2019-09-15T17:17:12Z,2019-09-15T20:25:18Z,2019-09-15T18:26:38Z,Victim,Individual,Black,Non-Hispanic or Latino,Female,L321,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNK SUSP TOOK COMP'S VEH WITHOUT CONSENT,FALSE,NA,None,NA,NA,No,24110003,PC 31.07,NA,NA,NA,NA,UUMV,MOTOR VEHICLE THEFT,PROPERTY,240,A,Not Coded,2020-08-14T16:28:31Z,2489705.51575,6969231.98311,75202,DALLAS,TX,"555 S LAMAR ST
DALLAS, TX 75202
(32.775343, -96.803021)"
2016,1,BMV,Apartment Complex/Building,N/A,5440 N JIM MILLER RD,1217,318,SOUTHEAST,D7,2016-04-01T00:00:00Z,2016,April,Fri,09:00:00,92,2016-04-03T00:00:00Z,2016,April,Sun,19:00:00,94,2016-04-04T02:04:00Z,2016-04-04T01:58:19Z,2016,April,Mon,01:58:00,95,2016-04-03T19:48:14Z,2016-04-03T19:48:11Z,2016-04-04T02:24:26Z,2016-04-04T01:39:51Z,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,A321,NA,NA,Suspended,Suspended,UNKNOWN SUSPECT BROKE WINDOW TO COMPS VEHICLE AND ENTERED IT,FALSE,NA,None,Other,No,No,22990004,PC 30.04(a),THEFT/BMV,THEFT,640,PART1,NA,NA,NA,NA,NA,NA,2016-11-18T17:34:48Z,2521927.87875761,6974972.59205252,75227,DALLAS,TX,"5440 N JIM MILLER RD
DALLAS, TX 75227
(32.789745, -96.699954)"
2016,1,UNAUTHORIZED USE OF MOTOR VEH - (ATT) OTHER VEH,Apartment Parking Lot,Motor Vehicle,2787 N HOUSTON ST,6065,131,CENTRAL,D2,2016-10-01T00:00:00Z,2016,October,Sat,10:30:00,275,2016-10-02T00:00:00Z,2016,October,Sun,09:30:00,276,2016-10-02T10:00:00Z,2016-10-02T10:16:27Z,2016,October,Sun,10:16:00,276,2016-10-02T09:51:11Z,2016-10-02T09:51:11Z,2016-10-02T11:59:35Z,2016-10-02T09:53:40Z,NA,NA,NA,NA,NA,L234,Investigations,Special Investigations / Auto Theft,Suspended,Suspended,UNKN SUSP TRIED TO TAKE COMP VEHICLE WITHOUT CONSENT,FALSE,NA,None,NA,No,No,24110004,PC 31.07,THEFT/BMV,THEFT,730,PART1,NA,NA,NA,NA,NA,NA,2016-11-21T16:55:00Z,2487460.38601294,6975364.86653043,75201,DALLAS,TX,"2787 N HOUSTON ST
DALLAS, TX 75201
(32.792499, -96.811158)"
2015,1,DUTY ON STRIKE UNATTENDED (PARKED) VEHICLE,"Highway, Street, Alley ETC",N/A,2747 MEADOW STONE LN,4360,744,SOUTH CENTRAL,D8,2015-05-19T00:00:00Z,2015,May,Tue,08:00:00,139,2015-05-23T00:00:00Z,2015,May,Sat,12:00:00,143,2015-05-24T13:30:00Z,2015-05-23T13:25:23Z,2015,May,Sat,13:25:00,143,2015-05-23T13:24:34Z,2015-05-23T13:24:34Z,2015-05-23T14:31:40Z,2015-05-23T13:24:34Z,Victim,Individual,Black,Non-Hispanic or Latino,Male,B744,Strategic Deployment,Field Services / Vehicle Crimes Unit,Suspended,Suspended,UNK SUSP COLLIDED WITH COMP'S PARKED VEHICLE// FAILED TO LEAVE ID,FALSE,NA,None,Other,No,No,54990007,550.024(a),ACCIDENT MV,MOTOR VEHICLE ACCIDENT,3200,PART2,NA,NA,NA,NA,NA,NA,2015-05-25T23:50:50Z,2472082.29144111,6926104.83545752,75237,DALLAS,TX,"2747 MEADOW STONE LN
DALLAS, TX 75237
(32.657316, -96.863615)"
